Cuenca;Colector;Label;Lon_x;Lat_y;Elevation_m;Elevation_Invert_m;07_Clase_Aliviadero;11_Origen_Dato;02_Tipo_Agua;03_Tipo_Red;04_Estado;Tipo_Nodo;Activo
La Doctora;La Escuela;6060138;-75.610924;6.154716;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060139;-75.610023;6.155548;1574.21;1572.09;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060140;-75.610628;6.155904;1572.19;1569.34;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060141;-75.610991;6.156142;1570.87;1568.35;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060142;-75.611233;6.155737;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;RETIRADO;CAMARA;False
La Doctora;La Escuela;6060144;-75.608843;6.158330;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060145;-75.608717;6.158472;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060146;-75.608701;6.158522;1564.45;1562.42;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060160;-75.608598;6.158436;1564.79;1562.65;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060161;-75.608017;6.157945;1567.22;1564.01;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060162;-75.611368;6.156320;1571.10;1567.60;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060163;-75.608345;6.158216;1564.53;1562.73;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060164;-75.611434;6.156387;1571.20;1567.47;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060165;-75.611684;6.156537;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;RETIRADO;CAMARA;False
La Doctora;La Escuela;6060166;-75.608539;6.158369;1564.69;1562.31;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060168;-75.612164;6.156005;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060169;-75.611784;6.156261;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060170;-75.611459;6.156447;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060171;-75.611311;6.156637;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060172;-75.610800;6.157015;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060173;-75.610460;6.157266;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060174;-75.607681;6.157760;1569.48;1566.72;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Honda;6060175;-75.609963;6.157364;1567.97;1565.33;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060176;-75.607242;6.157400;1572.96;1570.70;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060177;-75.610026;6.157507;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060178;-75.609712;6.157725;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060179;-75.607139;6.157174;1574.36;1572.14;null;Incidencia;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Honda;6060180;-75.609414;6.157710;1567.28;1565.20;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Honda;6060182;-75.609562;6.155629;1574.55;1572.03;null;Levantamiento;RESIDUALES;COLECTOR;OPERACION;CAMARA;True
La Doctora;La Honda;6060183;-75.609483;6.155667;0.00;0.00;null;null;RESIDUALES;COLECTOR;FUERA DE SERVICIO;CAMARA;False
La Doctora;La Honda;6060184;-75.609262;6.155838;0.00;0.00;null;null;RESIDUALES;COLECTOR;FUERA DE SERVICIO;CAMARA;False
La Doctora;La Honda;6060185;-75.609358;6.156214;1574.65;1569.69;null;Incidencia;RESIDUALES;COLECTOR;OPERACION;CAMARA;True
La Doctora;La Honda;6060186;-75.609478;6.156582;1571.86;1568.74;null;Levantamiento;RESIDUALES;COLECTOR;OPERACION;CAMARA;True
La Doctora;La Honda;6060187;-75.609430;6.157043;0.00;0.00;null;null;RESIDUALES;COLECTOR;FUERA DE SERVICIO;CAMARA;False
La Doctora;La Honda;6060188;-75.609819;6.157219;0.00;0.00;null;null;RESIDUALES;COLECTOR;FUERA DE SERVICIO;CAMARA;False
La Doctora;La Honda;6060189;-75.609937;6.157353;1568.00;1564.22;null;Incidencia;RESIDUALES;COLECTOR;OPERACION;CAMARA;True
La Doctora;La Honda;6060190;-75.610264;6.157567;1567.01;1563.58;null;Levantamiento;RESIDUALES;COLECTOR;OPERACION;CAMARA;True
La Doctora;La Honda;6060191;-75.610305;6.157742;1568.24;1563.20;null;Incidencia;RESIDUALES;COLECTOR;OPERACION;CAMARA;True
La Doctora;La Escuela;6060192;-75.610415;6.158024;1568.23;1562.55;null;Incidencia;RESIDUALES;COLECTOR;OPERACION;CAMARA;True
La Doctora;La Escuela;6060194;-75.611072;6.157075;1570.13;1564.99;null;Levantamiento;RESIDUALES;COLECTOR;OPERACION;CAMARA;True
La Doctora;La Escuela;6060195;-75.611666;6.156673;1571.34;1565.79;null;Levantamiento;RESIDUALES;COLECTOR;OPERACION;CAMARA;True
La Doctora;La Escuela;6060196;-75.611733;6.156634;1571.56;1566.02;null;Levantamiento;RESIDUALES;COLECTOR;OPERACION;CAMARA;True
La Doctora;La Escuela;6060197;-75.611937;6.156513;1571.38;1566.20;null;Levantamiento;RESIDUALES;COLECTOR;OPERACION;CAMARA;True
La Doctora;La Escuela;6060198;-75.612139;6.156393;0.00;0.00;null;null;RESIDUALES;COLECTOR;FUERA DE SERVICIO;CAMARA;False
La Doctora;La Doctora;6060200;-75.613778;6.157948;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;6060201;-75.613621;6.157820;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;6060202;-75.613405;6.157605;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060203;-75.613084;6.157366;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060204;-75.612969;6.157202;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060205;-75.613116;6.156620;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060206;-75.612827;6.157091;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060207;-75.612302;6.156755;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060208;-75.612071;6.156621;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060209;-75.612283;6.156769;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060210;-75.612920;6.157200;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060211;-75.613073;6.157386;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060212;-75.613251;6.157541;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060213;-75.607029;6.157243;1573.92;1570.24;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060214;-75.607098;6.157340;1573.40;1569.41;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060218;-75.612065;6.156583;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060222;-75.611604;6.156528;1570.82;1566.38;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Honda;6060326;-75.608195;6.157426;1569.76;1567.61;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Honda;6060330;-75.608431;6.157137;1570.24;1567.22;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Honda;6060331;-75.608592;6.157010;1570.01;1566.95;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Honda;6060332;-75.608653;6.156905;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Honda;6060333;-75.608769;6.156746;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Honda;6060334;-75.608898;6.156432;1572.72;1570.67;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Honda;6060335;-75.608587;6.156863;1571.15;1567.36;null;Levantamiento;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Honda;6060336;-75.608333;6.157139;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Honda;6060337;-75.608158;6.157338;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Honda;6060358;-75.608770;6.154790;1583.02;1579.51;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Honda;6060365;-75.608000;6.155342;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060368;-75.608667;6.154731;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;6060380;-75.615547;6.157735;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;FUERA DE SERVICIO;CAMARA;False
La Doctora;La Doctora;6060381;-75.615528;6.157368;0.00;0.00;null;null;RESIDUALES;COLECTOR;FUERA DE SERVICIO;CAMARA;False
La Doctora;La Doctora;6060382;-75.614913;6.157759;0.00;0.00;null;null;RESIDUALES;COLECTOR;FUERA DE SERVICIO;CAMARA;False
La Doctora;La Doctora;6060383;-75.614531;6.158246;1572.49;1566.65;null;Levantamiento;RESIDUALES;COLECTOR;OPERACION;CAMARA;True
La Doctora;La Doctora;6060384;-75.614454;6.158436;1571.55;1566.33;null;Incidencia;RESIDUALES;INTERCEPTOR;OPERACION;CAMARA;True
La Doctora;La Doctora;6060385;-75.615527;6.158013;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;FUERA DE SERVICIO;CAMARA;False
La Doctora;La Honda;6060435;-75.607814;6.154112;1590.75;1586.38;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Honda;6060437;-75.608203;6.154313;1587.62;1584.68;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Honda;6060438;-75.608495;6.154576;1584.88;1582.12;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060439;-75.608644;6.154744;1583.55;1579.84;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060440;-75.608421;6.154959;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060446;-75.612404;6.155790;1573.60;1567.61;null;Levantamiento;RESIDUALES;COLECTOR;OPERACION;CAMARA;True
La Doctora;La Escuela;6060637;-75.607523;6.154167;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060638;-75.607408;6.154276;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060639;-75.607726;6.154624;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060640;-75.608037;6.154938;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060641;-75.608135;6.154876;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060642;-75.607763;6.155191;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060644;-75.607825;6.155312;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Honda;6060645;-75.607807;6.155459;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Honda;6060646;-75.607508;6.155656;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Honda;6060647;-75.607529;6.155601;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Honda;6060648;-75.607774;6.155449;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060650;-75.607820;6.155316;1585.99;1583.07;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060651;-75.607455;6.155568;1585.76;1581.94;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060652;-75.607719;6.155186;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060654;-75.607994;6.154935;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060655;-75.608115;6.154849;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060657;-75.607367;6.154265;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060658;-75.607716;6.154645;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060677;-75.607498;6.154139;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060706;-75.606999;6.154603;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060707;-75.607100;6.154523;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060708;-75.607435;6.154915;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060709;-75.607432;6.154863;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060710;-75.607344;6.154790;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060712;-75.607024;6.154629;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060713;-75.607133;6.154543;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Honda;6060739;-75.606564;6.154184;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Honda;6060740;-75.606557;6.154220;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060747;-75.606769;6.155709;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060748;-75.606542;6.155930;1581.60;1579.29;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060749;-75.606695;6.155613;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060750;-75.606562;6.155441;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060751;-75.606393;6.155221;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060753;-75.606215;6.154990;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060754;-75.606181;6.154946;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060755;-75.606081;6.154900;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060756;-75.606079;6.154882;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060757;-75.606408;6.154683;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060759;-75.606653;6.154973;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060760;-75.606461;6.155134;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060761;-75.606844;6.155182;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060762;-75.606709;6.155304;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060763;-75.606834;6.155155;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060764;-75.606716;6.155260;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060765;-75.606393;6.154665;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060766;-75.606644;6.154940;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060767;-75.606454;6.155102;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060768;-75.606472;6.155199;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060769;-75.606521;6.155421;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060770;-75.606660;6.155606;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060771;-75.606723;6.155691;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060772;-75.606570;6.155502;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060773;-75.606737;6.155721;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060776;-75.615350;6.154445;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;RETIRADO;CAMARA;False
La Doctora;La Doctora;6060777;-75.615459;6.154630;0.00;0.00;null;null;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Doctora;6060778;-75.615455;6.154611;1579.63;1577.74;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Doctora;6060779;-75.615531;6.154692;1579.64;1577.63;null;Levantamiento;COMBINADAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;null;6060781;-75.615419;6.154812;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060782;-75.614796;6.154961;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060783;-75.614288;6.155135;1576.89;1575.08;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060784;-75.615197;6.154587;1579.15;1577.04;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060785;-75.614913;6.154666;1578.56;1576.49;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060786;-75.614437;6.154805;1577.48;1575.85;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060787;-75.614452;6.154974;1577.48;1575.53;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060788;-75.613780;6.155283;1575.16;1574.07;null;Incidencia;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060792;-75.614059;6.154838;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060793;-75.613567;6.154605;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060794;-75.613450;6.154839;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060795;-75.613276;6.154684;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060796;-75.613185;6.154625;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060799;-75.613111;6.155003;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060800;-75.612740;6.155131;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060802;-75.612740;6.155310;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060803;-75.612398;6.155589;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060805;-75.612158;6.155595;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060806;-75.612402;6.155390;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060807;-75.612358;6.155252;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060808;-75.612580;6.154835;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060809;-75.612479;6.154537;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060811;-75.613050;6.154341;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060812;-75.612954;6.154374;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060815;-75.612389;6.154269;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060816;-75.611798;6.154267;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060817;-75.611639;6.154113;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060818;-75.611769;6.154483;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060819;-75.611855;6.154749;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060820;-75.612100;6.154994;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060821;-75.612117;6.155063;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060822;-75.611883;6.155410;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060833;-75.613256;6.155466;1574.78;1573.00;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060835;-75.612756;6.155717;1573.58;1572.03;null;Incidencia;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060837;-75.612500;6.155871;1573.76;1571.50;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060840;-75.611956;6.154414;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060850;-75.611286;6.154238;1575.03;1573.20;null;Levantamiento;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;True
La Doctora;La Escuela;6060852;-75.611221;6.154272;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060903;-75.613398;6.155260;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060917;-75.613291;6.154471;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060924;-75.613421;6.154983;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060925;-75.613246;6.154476;0.00;0.00;null;null;LLUVIAS;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060940;-75.611701;6.154132;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060941;-75.611766;6.154321;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060942;-75.611986;6.154239;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060943;-75.611826;6.154497;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060944;-75.612048;6.154420;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060945;-75.612435;6.154291;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060946;-75.612530;6.154578;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060947;-75.612929;6.154441;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
La Doctora;La Escuela;6060948;-75.613104;6.154380;0.00;0.00;null;null;RESIDUALES;SECUNDARIA;OPERACION;CAMARA;False
